Unix Timestamp,Position,Value [kg]
1736440826.131538,Left,60.67159
1736440826.131538,Right,48.32434
1736440826.2345822,Left,57.59211
1736440826.2345822,Right,49.41743
1736440826.3365417,Left,51.40607
1736440826.3365417,Right,49.95074
1736440826.4397254,Left,52.17986
1736440826.4397254,Right,49.83131
1736440826.5422761,Left,53.6063
1736440826.5434437,Right,48.5603
1736440826.645239,Left,54.68038
1736440826.645239,Right,47.72348
1736440826.747196,Left,57.78557
1736440826.747196,Right,48.41638
1736440826.849687,Left,57.82815
1736440826.849687,Right,49.18729
1736440826.953357,Left,55.49915
1736440826.953357,Right,50.48883
1736440827.0559337,Left,55.45658
1736440827.058079,Right,53.64173
1736440827.1587312,Left,56.53535
1736440827.1587312,Right,56.25123
1736440827.2618392,Left,57.72946
1736440827.2618392,Right,57.26269
1736440827.3640692,Left,58.47943
1736440827.3640692,Right,57.56135
1736440827.4676268,Left,59.45639
1736440827.4676268,Right,56.35689
1736440827.5698578,Left,61.74267
1736440827.570876,Right,55.2167
1736440827.672387,Left,64.73265
1736440827.672387,Right,55.66715
1736440827.7770736,Left,64.58026
1736440827.7770736,Right,57.99148
1736440827.8800411,Left,60.78694
1736440827.8800411,Right,59.89512
1736440827.9845212,Left,59.58026
1736440827.9870281,Right,61.52486
1736440828.0888643,Left,60.69092
1736440828.0888643,Right,62.59057
1736440828.1921723,Left,61.13566
1736440828.1921723,Right,61.0167
1736440828.2948565,Left,60.08
1736440828.2948565,Right,58.17255
1736440828.3976505,Left,58.55168
1736440828.3976505,Right,56.07265
1736440828.5011873,Left,57.33895
1736440828.5027072,Right,54.38323
1736440828.6035364,Left,55.05715
1736440828.6035364,Right,52.5075
1736440828.7063644,Left,54.14542
1736440828.7063644,Right,51.08176
1736440828.8088372,Left,54.16769
1736440828.8088372,Right,50.9054
1736440828.9122317,Left,55.37899
1736440828.9122317,Right,50.31012
1736440829.0143886,Left,56.51985
1736440829.0143886,Right,47.34379
1736440829.1168191,Left,60.24932
1736440829.1168191,Right,45.32964
1736440829.2188349,Left,61.75452
1736440829.2188349,Right,40.35532
1736440829.3214962,Left,60.19861
1736440829.3214962,Right,40.41434
1736440829.4246297,Left,58.81428
1736440829.4246297,Right,44.69315
1736440829.5269277,Left,58.34533
1736440829.5269277,Right,49.42869
1736440829.6298048,Left,56.75231
1736440829.6298048,Right,51.57701
1736440829.7333484,Left,57.99167
1736440829.7346797,Right,51.86819
1736440829.8357792,Left,59.20863
1736440829.8357792,Right,50.68588
1736440829.938241,Left,60.8771
1736440829.940071,Right,49.01657
1736440830.041174,Left,61.81246
1736440830.041174,Right,48.01559
1736440830.1437304,Left,61.34383
1736440830.1459212,Right,48.52047
1736440830.24683,Left,61.05924
1736440830.24683,Right,48.7396
1736440830.3494668,Left,60.88354
1736440830.3494668,Right,48.91556
1736440830.4530632,Left,60.27457
1736440830.454084,Right,50.32014
1736440830.5554178,Left,59.08449
1736440830.5554178,Right,51.40681
1736440830.6583154,Left,56.96393
1736440830.6583154,Right,51.7185
1736440830.7603602,Left,53.02643
1736440830.7603602,Right,51.35781
1736440830.8634572,Left,51.51823
1736440830.8634572,Right,50.61697
1736440830.966225,Left,49.94838
1736440830.9694169,Right,50.01992
1736440831.0702617,Left,49.51575
1736440831.0702617,Right,50.95165
1736440831.1739295,Left,49.92703
1736440831.1739295,Right,52.47062
1736440831.277921,Left,50.87469
1736440831.280426,Right,52.61146
1736440831.3811727,Left,52.89285
1736440831.3811727,Right,53.16076
1736440831.4839149,Left,55.01263
1736440831.4854364,Right,54.17163
1736440831.5863786,Left,56.5759
1736440831.5863786,Right,54.35919
1736440831.6887174,Left,54.75133
1736440831.690241,Right,58.3132
1736440831.7908835,Left,52.56327
1736440831.7908835,Right,61.09453
1736440831.8935914,Left,52.82645
1736440831.8935914,Right,60.88739
1736440831.995659,Left,55.95437
1736440831.995659,Right,59.89394
1736440832.0983434,Left,59.8327
1736440832.0983434,Right,60.17353
1736440832.2006996,Left,62.52493
1736440832.2006996,Right,61.37759
1736440832.30302,Left,63.67413
1736440832.30302,Right,63.34589
1736440832.4059002,Left,65.18234
1736440832.4059002,Right,64.38323
1736440832.5084462,Left,64.83934
1736440832.5084462,Right,62.72748
1736440832.6112318,Left,61.27653
1736440832.6112318,Right,59.93927
1736440832.713686,Left,60.15603
1736440832.713686,Right,57.81297
1736440832.818848,Left,60.01705
1736440832.818848,Right,52.59508
1736440832.9217718,Left,59.16951
1736440832.9217718,Right,49.23131
1736440833.0245974,Left,56.74586
1736440833.0245974,Right,47.97301
1736440833.1272295,Left,53.37625
1736440833.1272295,Right,49.1719
1736440833.2299635,Left,51.22757
1736440833.2299635,Right,48.71176
1736440833.3326027,Left,53.93438
1736440833.3336048,Right,47.03642
1736440833.4356446,Left,56.40854
1736440833.4356446,Right,45.82804
1736440833.5383863,Left,55.80224
1736440833.5383863,Right,45.17871
1736440833.641097,Left,54.60168
1736440833.641097,Right,46.2621
1736440833.7436607,Left,54.93555
1736440833.7436607,Right,48.7624
1736440833.8461466,Left,56.48216
1736440833.8461466,Right,51.07461
1736440833.9487686,Left,58.62055
1736440833.9487686,Right,51.26669
1736440834.050549,Left,61.27412
1736440834.050549,Right,46.68117
1736440834.153274,Left,64.03919
1736440834.153274,Right,44.66518
1736440834.2556722,Left,65.3799
1736440834.2571926,Right,44.16102
1736440834.3586483,Left,65.42566
1736440834.3586483,Right,44.47697
1736440834.46093,Left,65.12004
1736440834.4619863,Right,44.89846
1736440834.5636196,Left,64.52591
1736440834.5636196,Right,45.67979
1736440834.6664085,Left,63.77334
1736440834.6664085,Right,46.47298
1736440834.7691727,Left,62.29248
1736440834.7691727,Right,48.20707
1736440834.8718905,Left,60.09283
1736440834.8718905,Right,50.41664
1736440834.9744277,Left,58.42227
1736440834.9744277,Right,50.8849
1736440835.0770335,Left,56.93438
1736440835.0770335,Right,50.53528
1736440835.1800292,Left,56.22269
1736440835.182213,Right,49.37524
1736440835.2832723,Left,55.48008
1736440835.2832723,Right,46.11995
1736440835.3865216,Left,54.13865
1736440835.3865216,Right,44.70632
1736440835.4913344,Left,52.57095
1736440835.4913344,Right,46.57694
1736440835.5943575,Left,53.18422
1736440835.596223,Right,50.00072
1736440835.6977506,Left,54.92117
1736440835.6977506,Right,51.41664
1736440835.8002667,Left,57.20524
1736440835.8002667,Right,52.33429
1736440835.9027612,Left,57.84423
1736440835.9027612,Right,51.45018
1736440836.0054464,Left,57.60298
1736440836.0054464,Right,51.34818
1736440836.1086235,Left,56.75569
1736440836.1101434,Right,54.38283
1736440836.211377,Left,56.10578
1736440836.211377,Right,57.70121
1736440836.3140407,Left,54.68865
1736440836.3151457,Right,59.22319
1736440836.4164934,Left,53.60226
1736440836.4164934,Right,60.27573
1736440836.5187693,Left,55.73558
1736440836.5197875,Right,57.56764
1736440836.62178,Left,58.06731
1736440836.62178,Right,57.28569
1736440836.7244647,Left,59.53613
1736440836.7244647,Right,60.04959
1736440836.826081,Left,60.9448
1736440836.826081,Right,63.02384
1736440836.9296403,Left,62.06802
1736440836.9296403,Right,64.44815
1736440837.0330772,Left,62.48086
1736440837.0361047,Right,62.55722
1736440837.1370726,Left,61.95411
1736440837.1370726,Right,59.79397
1736440837.240437,Left,60.90288
1736440837.240437,Right,57.85103
1736440837.34277,Left,59.9832
1736440837.34277,Right,56.05942
1736440837.4456284,Left,60.23011
1736440837.4456284,Right,54.41474
1736440837.549862,Left,60.09094
1736440837.549862,Right,52.0091
1736440837.652652,Left,59.93471
1736440837.652652,Right,49.05011
1736440837.756073,Left,60.45163
1736440837.756073,Right,44.76574
1736440837.8592155,Left,60.71091
1736440837.8592155,Right,43.54301
1736440837.9626856,Left,57.98327
1736440837.9626856,Right,41.38991
1736440838.0651996,Left,57.00338
1736440838.0651996,Right,40.98041
1736440838.168229,Left,57.79019
1736440838.168229,Right,40.25548
1736440838.17125,Left,59.45313
1736440838.17125,Right,40.93829
1736440838.2778828,Left,59.823
1736440838.2778828,Right,45.30141
1736440838.3806126,Left,59.08384
1736440838.3806126,Right,49.55513
1736440838.4840262,Left,56.83863
1736440838.4840262,Right,52.81985
1736440838.5866652,Left,53.31558
1736440838.5866652,Right,56.23682
1736440838.6892333,Left,50.21495
1736440838.6892333,Right,58.98729
1736440838.7923682,Left,50.28277
1736440838.7923682,Right,59.33154
1736440838.895259,Left,54.5509
1736440838.895259,Right,48.27167
1736440838.9983494,Left,62.97721
1736440838.9983494,Right,38.10947
1736440839.101273,Left,74.28831
1736440839.102291,Right,26.89335
1736440839.2039993,Left,87.5498
1736440839.2039993,Right,17.96666
1736440839.3070998,Left,96.35562
1736440839.3070998,Right,12.4828
1736440839.4098718,Left,101.85731
1736440839.4098718,Right,8.0568
1736440839.5128064,Left,104.28213
1736440839.5128064,Right,3.15152
1736440839.6157565,Left,104.60383
1736440839.6157565,Right,0.26217
1736440839.7184498,Left,105.13481
1736440839.7184498,Right,-0.00445
1736440839.8211107,Left,100.73291
1736440839.8221302,Right,-0.00485
1736440839.924081,Left,95.02793
1736440839.924081,Right,-0.0021
1736440840.0269802,Left,89.56471
1736440840.0279837,Right,-0.00072
1736440840.1295843,Left,75.04056
1736440840.1295843,Right,-0.00721
1736440840.232799,Left,57.43126
1736440840.232799,Right,0.0019
1736440840.336262,Left,43.75485
1736440840.336262,Right,0.00452
1736440840.438342,Left,34.23122
1736440840.438342,Right,-0.00131
1736440840.5420046,Left,25.70531
1736440840.5420046,Right,-7e-05
1736440840.6440308,Left,15.03079
1736440840.6440308,Right,0.00164
1736440840.7460566,Left,3.86493
1736440840.7478092,Right,0.00164
1736440840.849013,Left,0.13937
1736440840.849013,Right,-0.0019
1736440840.9511387,Left,-0.0095
1736440840.9511387,Right,-0.00373
1736440841.0540493,Left,-0.00762
1736440841.0540493,Right,-0.00164
1736440841.1567786,Left,-0.00273
1736440841.1567786,Right,-0.00413
1736440841.2594419,Left,-0.00234
1736440841.2594419,Right,-0.00308
1736440841.3620977,Left,-0.00221
1736440841.3620977,Right,-0.00472
1736440841.4647527,Left,-0.00202
1736440841.466643,Right,-0.00282
1736440841.5679882,Left,-0.00247
1736440841.5679882,Right,-0.00072
1736440841.670821,Left,-0.00319
1736440841.670821,Right,0.00131
1736440841.7730565,Left,-0.00378
1736440841.7730565,Right,-0.0021
1736440841.8761497,Left,-0.0054
1736440841.8761497,Right,0.12362
1736440841.9787061,Left,-0.00566
1736440841.9808912,Right,0.51707
1736440842.0815895,Left,-0.00443
1736440842.0815895,Right,-0.68497
1736440842.184979,Left,-0.00202
1736440842.184979,Right,-2.14366
1736440842.2893598,Left,-0.00462
1736440842.291112,Right,-2.34347
1736440842.3940082,Left,-0.00352
1736440842.3972452,Right,-2.038
1736440842.498216,Left,-0.00169
1736440842.498216,Right,-1.68719
1736440842.6026793,Left,-0.00469
1736440842.6026793,Right,-1.21887
1736440842.7074687,Left,-0.00456
1736440842.7074687,Right,-1.10527
1736440842.8128064,Left,-0.00573
1736440842.8128064,Right,-0.98218
1736440842.9160883,Left,-0.00684
1736440842.9160883,Right,-0.89591
1736440843.0188184,Left,-0.00723
1736440843.0188184,Right,-0.8281
1736440843.1215026,Left,-0.00768
1736440843.1215026,Right,-0.77039
1736440843.2244072,Left,-0.00729
1736440843.2244072,Right,-0.71634
1736440843.3271823,Left,-0.00599
1736440843.328867,Right,-0.53521
1736440843.4305985,Left,-0.00807
1736440843.4305985,Right,-0.20976
